uid,amount_usd,kind,class,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill,fee
0x5895935a5eac8feecee5c48178016821b8c20d20be0f0eae9dab55fe51e61b803125a8628a3b1f2732eda46ecf8f15051a5740b4669ee30b,,sell,limit,ETH,AWOO,,,3415.0,,0,0.0
0x3212a4464e170fde0ff21f9793f1d7d1f765d712685b6c3c66245636d2fb12c8e9644a162b116dad69a41491f23d2775fe2b8824669ee292,6708.927172492302,sell,limit,USDT,WOLF,9505.0,100000000.00000001,0.9864627437944715,6.7089271724923e-05,0,0.0
0xf52d05973cce5959ddd4e7473e264d3e2fde31287e1dd0b44a82f5187611cf82f3bccd7af9286627d1f7efb8658d0828c348de436695b60c,4939.067909547985,sell,limit,DAI,USDC,5000.0,4997.501249,0.9870774984231498,0.9883074887747738,0,0.0
0xe52a49ed4214546ae8bf222eff23e2f9153ac838fe238fa4720b6d0d3cb45e9cf3bccd7af9286627d1f7efb8658d0828c348de436695b603,9285.398911681657,sell,limit,DAI,USDC,9399.9506395065,9395.253013,0.9870774984231498,0.9883074887747738,0,0.0
0xc0ce1af6b226f8136ea79bfa9d399c8526952af333b2c954795f0749e4759d968dd0d83783cdda5b2900310e6834a650ddaa21246695b535,4932.4280352945725,sell,limit,USDC,DAI,5000.0,4997.001798920648,0.9883074887747738,0.9870774984231498,0,0.0
0x6e3d0dac2188ac9012a09365a226d34add1dee0b5c03439fc673e531b8f8d2858dd0d83783cdda5b2900310e6834a650ddaa21246695b52d,79034.70812081717,sell,limit,USDC,DAI,80117.44677899999,80069.40513493077,0.9883074887747738,0.9870774984231498,0,0.0
0x3094458af5736d8e34c1bbe0bfdf6884e79f957af78703a7ea08744858ad14798dd0d83783cdda5b2900310e6834a650ddaa21246695b52d,79034.70812081717,sell,limit,USDT,DAI,80077.412076,80069.40513493077,0.9864627437944715,0.9870774984231498,0,0.0
0xad105e43a85cb2df29e4c63ad0b780fef19f5f4bdcbf4a46e8f4a34b6c472582f3bccd7af9286627d1f7efb8658d0828c348de436695b525,4938.574298384409,sell,limit,DAI,USDC,5000.0,4997.001797999999,0.9870774984231498,0.9883074887747738,0,0.0
0x15438c5735680b612140b6300451394e13079ac000957b6ce734f1cc3a6ea18ff3bccd7af9286627d1f7efb8658d0828c348de436695b525,4941.043338556548,sell,limit,USDT,USDC,5000.0,4999.500049,0.9864627437944715,0.9883074887747738,0,0.0
0x80fe4bf84b43957d595109a4aa37c0994627bbe36af3c97a377f759a90edff9ef3bccd7af9286627d1f7efb8658d0828c348de436695b51e,9285.398911681657,sell,limit,DAI,USDC,9400.8901648078,9395.253013,0.9870774984231498,0.9883074887747738,0,0.0
0xce8bb3766f0c44de5119c286a7954b03af84d1c6959240304f74efc3e106cd73f3bccd7af9286627d1f7efb8658d0828c348de436695b51e,9285.398911681657,sell,limit,USDT,USDC,9396.192539,9395.253013,0.9864627437944715,0.9883074887747738,0,0.0
0xe580d911b439f75b2707f2c0df945449287e27307da531fd4b21547c27c0e0779449254fa5d4828fbb4af8438f72ab0607eec80e67863da8,17230.04707744885,sell,limit,FI,IXS,2704460.6819155863,30049.563132395408,0.00788691528231901,0.5733876063866541,0,0.0
0xadf223b847de4fcee0e54e55a4eed955ce97a98c663ae90bbbee3b71161b1bd7f65fc25d1272d3f67911f04a6866fdb2365f697766bd2e6f,203293.78869655542,sell,limit,LINK,WTAO,29482.453483035802,700.295807198,14.273547330360946,290.29702392474354,0,0.0
0x27c84fb6a36ee8b736c0a32af62ec02eb6d94ced492d8ca6fb480ad15b756903194d8773fa6f205692295094b65a96e0ec6fb46166bd2ddc,17185.0,sell,limit,DAI,WETH,18245.000000000004,5.0,0.9870774984231498,3437.0,0,0.0
0xa34ab791ffd62a325434c88bf8f13a7c29c1b2a8933a73ba29fd3d6cff9793b6194d8773fa6f205692295094b65a96e0ec6fb46166bd2da3,16432.297000000002,sell,limit,DAI,WETH,16967.769,4.781000000000001,0.9870774984231498,3437.0,0,0.0
0xacbfe88c31f166092f482c4c124798226bbeb905fc5dfc53a3ce18cc19f8b8c6bac9ac2544a993125e6d81446429397f1901ebb866bd2d2f,851.2775707599804,sell,limit,Q,DXN,0.9355232685686168,1000.0000000000001,1126.7104096349092,0.8512775707599803,0,0.0
0x646c05c03ee16bfeb444e4a636c7bd003bc70c55670842c7d858be2a11e93f2fb75c4b7508b3ae23f33166ce6f5fbc9a45a72a266696f191,524.8159290263369,sell,limit,WETH,LORDS,0.19324324324324324,7150.000000000001,3437.0,0.07340082923445271,0,0.0
0x22a27208ad49d70116ab15ad0faa5aee28745eba1ab27b9312ee9f7f77d51f7fb75c4b7508b3ae23f33166ce6f5fbc9a45a72a266696f142,687.4000000000001,sell,limit,LORDS,WETH,10000.0,0.2,0.07340082923445271,3437.0,0,0.0
0x9a926c0b3c9d2f32bb0358d1e14023fcdea992aafd50ed937ebddc0c331625c5621f70289babedee8bbf006f04a0315202348e0d669ed7be,68.74,sell,limit,KAI,WETH,,0.02,,3437.0,0,0.0
0x09a70093a823e81ffc0cf823cfb727ab5f87eb1b86531a16e771da9d2e7958c02450cb95b622953fea44f84dd193e937824be0cf669991d3,2042.3741718138099,sell,limit,JOE,USDC,108765.1147894737,2066.5371809999997,0.0237240197594859,0.9883074887747738,0,0.0
0x79589d9920d37214dc4cb9e0e1a566d92687438c9b37a6e2194ca6ec00be807ccbc94f1c3578c61137cad3dd7c49fd56fe0720a2678636f0,3437.0,sell,limit,PEPE,WETH,357142857.1428572,1.0,1.1230718697961002e-05,3437.0,0,0.0
0x9f472e9dda5d61aac4ee1544b12ebfd8de866ecaeb66956c8a90b3d6add18af184812c815e40e5d854357e6d264d98d18ff1372666999002,,sell,limit,JOE,FIGHT,306162.83302200004,,0.0237240197594859,,0,0.0
0x27e87f0bd62729c21f1a2c84ae51fd0e3cd47430b5e12ebf9f7741d639d8b8bf34cae1d9e2d014b7b9e6295c66c554d7e79713d3669ed5c3,20798.92639988639,sell,limit,LPXCVX,USDC,,21044.995242999998,,0.9883074887747738,0,0.0
0x754d1247ee5f845f892c09bf9ed1aefc88b89418a8dc8b31cc5c8c5d91e25ad834cae1d9e2d014b7b9e6295c66c554d7e79713d3669ed528,2238.431995547281,sell,limit,CVX,ZRO,916.0224075634399,543.96436,2.4138746236976325,4.115034292958606,0,0.0
0x4156535467495e49fc9b2f10d4b291217267b0f4c9475d88fd79033cbceb461e34cae1d9e2d014b7b9e6295c66c554d7e79713d3669ed473,20798.92639988639,sell,limit,CVX,USDC,8768.748017916667,21044.995242999998,2.4138746236976325,0.9883074887747738,0,0.0
0x69ba8d62f240b9044b098f2bad4de014253c9a54c3dc829dcdeaa86633cb0678f516199866cff36a03069e459827996e5cfb33f7669ed1b3,28889.45756755181,sell,limit,LPXCVX,CVX,,11968.085369445671,,2.4138746236976325,0,0.0
0x3e9ce93cdea5ece75c7dc24cb3ab81dc91a01b4f4b8cf6d9b71c2911c097912682120dfa39db2471f46279662ad94559213a416167862fe0,,sell,limit,USDT,FIGHT,6858.463142,,0.9864627437944715,,0,0.0
0x3872c3a542776918dd6f81f9a92886a06e714014935c5e5ab78e9796aafe5b83c0f5adc0d8e3f4e9b7ae648d5d7d4e8148cba6ab669ecfdd,176403.84270152,sell,limit,USDC,MOG,188000.0,80000000000.0,0.9883074887747738,2.205048033769e-06,0,0.0
0xe175dc2782aadb9d0e2dc583aedde6a2a6efac3b24c7849041dca43868358528278ffae347fa30c4f913d763242908a312485cd56695bd92,23989.315711508887,sell,limit,USDC,DAI,24303.376127,24303.37612784373,0.9883074887747738,0.9870774984231498,0,0.0
0x898049bdf13d7bbc57b2f1645969f5c8959b581303b5914384d7783658df5f274fd2117def394e7125a75998429771934d3d498b669ecdfd,2208.355605819654,sell,limit,ETH,MOG,,1001500000.0000001,3415.0,2.205048033769e-06,0,0.0
0xfe555286e9a627b5bebf8dfa897ed2c1e99b8585000b9486244711ef40d2a653c0f5adc0d8e3f4e9b7ae648d5d7d4e8148cba6ab669ecde0,,sell,limit,USDC,BOBO,318659.439577,,0.9883074887747738,,0,0.0
0x3e252d10b4bde33562ab12ba333adf904924e32a798099e5989e69243a573182c0f5adc0d8e3f4e9b7ae648d5d7d4e8148cba6ab669ecd7c,166080.89377039755,sell,limit,USDC,ANDY,488282.25446699996,1220705636.1695805,0.9883074887747738,0.000136053188294877,0,0.0
