uid,amount_usd,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill
0x760488c791bc1fa9bf89034b5174c71aed9cac7dd44e6ec1026f0be8153c19177343d116892862279f7899bdfcb102bb6889da8f66e40a5c,1679.7100000000003,HEX,WETH,0.0005,0.5,13135156.908521473,3359.4200000000005,0
0x87307a083b67c3deae24813b3dfa181cf35ebba0b9be78fe080658b0d828d6437343d116892862279f7899bdfcb102bb6889da8f66e40a23,1679.7100000000003,HEX,WETH,0.00025,0.5,13135156.908521473,3359.4200000000005,0
0x8117fc6134775417efdac4deab0112c4d7c004c5bb51e59c0a1f9e75d0b41fe7f1018d9c3cac737280f7e9c98f68ba9655898e9866e3e0a9,165.90915284001298,ETH,VITA,0.08646447661167213,86.46447661167214,3359.4200000000005,1.9188128968286189,0
0x9837d08d4a98ce1523c2c6c08a835af31cc16b08c388641838af1b45d85e4513e99f62b2f90ceca7f51e648ee447b4002235e64f66e3553f,1136.1110991572464,CVXCRV,CRV,4064.6341463414637,3333.0,0.33798117431881636,0.3408674164888228,0
0x24ea571a140f3a996ac96bee2f1681b9d7182eace324955c31c226fc610d7bece99f62b2f90ceca7f51e648ee447b4002235e64f66e35527,1136.1110991572464,CVXCRV,CRV,4064.6341463414637,3333.0,0.33798117431881636,0.3408674164888228,0
0x97896df9f2d9f5fafee4db284bf44170ac5302cb82127a88c2a933296d0dea44e99f62b2f90ceca7f51e648ee447b4002235e64f66e35513,1136.1110991572464,CVXCRV,CRV,4064.6341463414637,3333.0,0.33798117431881636,0.3408674164888228,0
0xa84b0b14e0a893d96fa47ab480dfd3af812da7bb353a01ab77e70d6b4dfc429ae99f62b2f90ceca7f51e648ee447b4002235e64f66e354fb,1136.1110991572464,CVXCRV,CRV,4064.6341463414637,3333.0,0.33798117431881636,0.3408674164888228,0
0x8c18a6807ed1bd5f79ebb9ff399970c9b8b520831d0738d6ca41e29e725dd171e99f62b2f90ceca7f51e648ee447b4002235e64f66e354be,1136.1110991572464,CVXCRV,CRV,4064.6341463414637,3333.0,0.33798117431881636,0.3408674164888228,0
0xfb78ebeb592e68765cdbc31e4ed1a77adda05d28b0f95a5d7319b9e6f0d1226000057df318f342fff187948b85661b0d93f8d45e66e2fa54,1.6614611809997883,WETH,YAMA,0.22342871353474586,45232.716306266455,3359.4200000000005,3.6731404095880324e-05,0
0x595ae0a66e7a559777cf4041265703bf63b248a0df574f30f8a42d1d3f42876608d49c032f268d3ac4265d1909c28dfaab44004066e28478,10632.991261426436,USDT,CRV,37120.76599,31193.921000000002,1.0168453008816105,0.3408674164888228,0
0xab937c4a15836bcf424fbbbac78c82125a4754a932f0a0772c8253ac2f81008908d49c032f268d3ac4265d1909c28dfaab44004066e2844b,17043.37082444114,USDT,CRV,56000.0,50000.0,1.0168453008816105,0.3408674164888228,0
0x68443b49fac125d73db8bd551d8803622df5bb95653544df6ac666693467528308d49c032f268d3ac4265d1909c28dfaab44004066e2841e,17043.37082444114,USDT,CRV,53000.0,50000.0,1.0168453008816105,0.3408674164888228,0
0x2e04748d9ff99b7a3184481755e5167ef73bd9176389fe0db0b14de5b336700c08d49c032f268d3ac4265d1909c28dfaab44004066e283f8,17043.37082444114,USDT,CRV,51000.0,50000.0,1.0168453008816105,0.3408674164888228,0
0x98aa3520f98c07d0a3b68bcb7bfb5a00514f2be1014d13f828c173ff37c36aea08d49c032f268d3ac4265d1909c28dfaab44004066e283c2,17043.37082444114,USDT,CRV,49000.0,50000.0,1.0168453008816105,0.3408674164888228,0
0x9948de416378b050ab6998850d3b74c50782e7f86361908cd61a8bef39d0fecc34cf1ab86504a8df2600e355e5810a78852f00e466e2810f,136364.65855250676,USDC,PEPE,750000.0,12500000000.0,1.0174685504702754,1.0909172684200542e-05,0
0x27be3c97091a06ebcc7bc677169ae7e1d8402408081c5a061a14a0a0c3e94bc034cf1ab86504a8df2600e355e5810a78852f00e466e280f0,136364.65855250676,USDC,PEPE,500000.0,12500000000.0,1.0174685504702754,1.0909172684200542e-05,0
0x8c4be9baa2e1a0f14ccc5c8008be2c1a61101840fd9ea8d9cb3c996d45537da4b62f6b92cb89afde2d98c23fcdf46ca46544889466e2777e,124.78399063095401,ETH,HEX,0.28500000000000003,9.5e-06,3359.4200000000005,13135156.908521473,0
0xe6c9e0d6d2b97569e375a095acb730c491b73ba73d439af668f3250a6125e7cbe91fe65198a8d7319b542d742af98ad83f5bb1d766e26d4a,655.7500924705112,USDT,LSS,4091.697526,6819.495878186797,1.0168453008816105,0.09615814778450535,0
0xe6e129751d5edb93aee7e3482f715360a24700e6e3c3d8e64c7e308a465b48a1602695c0a8ab763a4823a07e3f40abf0d251b67166e262bc,3359.4200000000005,RETH,WETH,0.9900990099009902,1.0,3660.6233385669207,3359.4200000000005,0
0x105d64fb70a2dcb5f506d010657dfdc2964e408390b963bc7d8127faefb23e368e842f592e00e2327ccd5cd2687fabba2650590266e1ca4e,5607.017251295798,ETH,LMR,15.052005000000001,3.3448900000000004e-05,3359.4200000000005,167629346.59423172,0
0x8c511bb1eb0cd8ec73b9ed93a5d98e3fa8c1f5f11b3d1c4ccb03edb01de520fffb5c3ca624d950a6e54f12d1fd01c27d02d00aa566e18e24,656.7578454260737,DAI,HEX,10500.0,5e-05,1.018642511324467,13135156.908521473,0
0x6ed76e85e429aa2dc6685d088bb9d03a8c25c1a1502e49e1aa159dca3821842cfb5c3ca624d950a6e54f12d1fd01c27d02d00aa566e18dfd,656.7578454260737,DAI,HEX,6500.000000000001,5e-05,1.018642511324467,13135156.908521473,0
0x87780aca78fa456f391084a83b9991c4ca491c5f36bf4e84a3fd6a1db5ffe4d5fb5c3ca624d950a6e54f12d1fd01c27d02d00aa566e18d29,353.3971123749477,DAI,LEASH,99950.00000000001,1.0,1.018642511324467,353.3971123749477,0
0x95b0b2b705cc3e13cf17249e8bc2c4973b31f2cbe8120f90e087034df920e41efb5c3ca624d950a6e54f12d1fd01c27d02d00aa566e18cfe,353.3971123749477,DAI,LEASH,49950.0,1.0,1.018642511324467,353.3971123749477,0
0xbf54f46e2436e8632ab979ce9913386d7459fcb8d928326bca24c78ef9585999fb5c3ca624d950a6e54f12d1fd01c27d02d00aa566e18cb5,353.3971123749477,DAI,LEASH,14950.000000000002,1.0,1.018642511324467,353.3971123749477,0
0xcdb069b68cb48e446d77125cfa2ee97ebbe69c92f7393ee11c13fe8001698735fb5c3ca624d950a6e54f12d1fd01c27d02d00aa566e18c0e,353.3971123749477,DAI,LEASH,9950.000000000002,1.0,1.018642511324467,353.3971123749477,0
0x471791f3a333ee7021cd13ff08c8fa3557f3eaf5e3dd2883564491c71ca5524c87938044faf4190efca4cd337e641c62bbb4685a66e17de0,1465.3021043872059,WETH,TMNT,11.270000000000001,2300000.0,3359.4200000000005,0.0006370878714726982,0
0xae2d94d885666221ee77a2e4879da113615f3271f42606da617760d65843dec17343d116892862279f7899bdfcb102bb6889da8f66e10ee6,4031.3040000000015,DINU,WETH,72003074496906.39,1.2000000000000002,2.8980372572000005e-10,3359.4200000000005,0
0x1a8602c2a2c7b8058b1ba950443b113e11c4507a4bdf35ea169248701755cf30ff5dba627ccd55c61c55db9ec6490051f3fbce1366e0dec5,1930.06703781434,USDC,ALCX,9878.96,104.00000000000001,1.0174685504702754,18.558336902060958,0
0x6af70fca8dde5fc139dc3ad6909af96f4c796951787a638a3f66f8bcfaae9c24c5aca2a9fd3486232084314959ebf583cadeed0566e0b8c5,2497.9541114124822,DAI,PHONON,1248861.91785,8325746.119000001,1.018642511324467,0.0003000276582674022,0
0x1bf531b70b99b7acdd50aa2f1dfe1b2d35a0ce39b922e1e5c4ac73f034712650203cf11d3063ceda85dfa017177ffcad1ccc10f866e0a299,17669.855618747388,USDC,LEASH,57500.0,50.00000000000001,1.0174685504702754,353.3971123749477,0
0x55926cae2c20503eee442efda4c2af459e394634ffbe38e408957aa7c8ce7bfc203cf11d3063ceda85dfa017177ffcad1ccc10f866e0a280,17669.855618747388,USDC,LEASH,52500.0,50.00000000000001,1.0174685504702754,353.3971123749477,0
0xe852f70a7b2970aa428ac42769b96b185d3a9308f1e1dacea5f8022031e4d1f8203cf11d3063ceda85dfa017177ffcad1ccc10f866e0a266,17669.855618747388,USDC,LEASH,47500.0,50.00000000000001,1.0174685504702754,353.3971123749477,0
0xe1b5fbf82c1051a9c7b9cbb7f98b91bcb8865eafd8517c7e88d44867df35ea6f203cf11d3063ceda85dfa017177ffcad1ccc10f866e0a255,17669.855618747388,USDC,LEASH,42500.0,50.00000000000001,1.0174685504702754,353.3971123749477,0
0xb1c5189a254e0c933180d050f22e2448c3660a17f42543099d7ef63e8e7f74f9203cf11d3063ceda85dfa017177ffcad1ccc10f866e09a40,17669.855618747388,USDC,LEASH,37500.0,50.00000000000001,1.0174685504702754,353.3971123749477,0
0x8029b7ebb68562e2bca6892b75954b26104ce29bb9bd6512514ff167bfbcada2bc07a4c329fbf5c2bf97a02616c36f320e65aa0a66e077d3,3182.9773490208004,USDT,RICE,8000.0,160000000000.0,1.0168453008816105,1.9893608431380003e-08,0
0x5d20c2f3c7e5b9931dcd39caaca7eb75af1d12feca1443a3c72ead665198e51abc07a4c329fbf5c2bf97a02616c36f320e65aa0a66e077bc,828.9003513075,USDT,RICE,2000.0,41666666666.666664,1.0168453008816105,1.9893608431380003e-08,0
0xf0aa9ac3448df30592e00f071ecbc8250a00a73ffbf470cdd2c1916df3d79d48bc07a4c329fbf5c2bf97a02616c36f320e65aa0a66e077ac,864.9394970165218,USDT,RICE,2000.0,43478260869.565216,1.0168453008816105,1.9893608431380003e-08,0
0xb4a4b0da849f52fd792f6265eff047790c11eb63396e2b9abd35760c79f56547bc07a4c329fbf5c2bf97a02616c36f320e65aa0a66e07793,904.2549286990912,USDT,RICE,2000.0,45454545454.54546,1.0168453008816105,1.9893608431380003e-08,0
0x78b4887707698f3ddd8f408520217a74b625084905b16d5e0758631ab5c30c6ebc07a4c329fbf5c2bf97a02616c36f320e65aa0a66e0776d,473.6573436042858,USDT,RICE,1000.0,23809523809.52381,1.0168453008816105,1.9893608431380003e-08,0
0x73ea876b324a8f9e85b94e32b83f78c842894a0297f5d72021090a552f049757bc07a4c329fbf5c2bf97a02616c36f320e65aa0a66e07754,1492.0206323535003,USDT,RICE,3000.0,75000000000.0,1.0168453008816105,1.9893608431380003e-08,0
0x5d37503c40c17d4ac92aa8ae01bc54856327db50737d7cf14636138ea81b346e020bccb5625f1a055d93559e7a06f0340b97e10466e059c7,1227.0151054639605,USDC,KET,5000.0,0.27043922697730327,1.0174685504702754,4537.119556132063,0
0x236a28604a2b4afcd3c3d587a3985ba7ea2a3e0819656e9d521892cf410d7205d07cafa7bebc89a47a88157be3fd9fc6a7c1673266e0598e,5987.097035577826,USDC,O,13011.689414999999,238414979.02403137,1.0174685504702754,2.511208423265364e-05,0
0xb6ff1e367d656d004511d4f84555e72331d3f505095afdb3603e2784ff05f6e400057df318f342fff187948b85661b0d93f8d45e66e01919,167.97100000000003,ASH,WETH,303.030303030303,0.05,1.482023282760192,3359.4200000000005,0
0x4be670b74f04e4ba4f2ec0efcd7bb8f966fca0e16ee85602820fcc4e8950a5b67343d116892862279f7899bdfcb102bb6889da8f66e0066f,403.1304000000001,DINU,WETH,13783510007196.623,0.12000000000000001,2.8980372572000005e-10,3359.4200000000005,0
