uid,amount_usd,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill
0xc173d647ece8e652af241cbb666020fcc4a6330647432da9e2fb57db8f2c355252c167af622071d1079d97ae3abb215496ea41d066d0c19d,4738.153652818488,DAI,COW,15000.000000000002,20000.0,1.0140002168663826,0.2369076826409244,0
0x3007132e11487634e4fa2675b7e8f88cd894b738a14bed9b3f160fadece3ffc552c167af622071d1079d97ae3abb215496ea41d066d0c156,4738.153652818488,DAI,COW,13000.000000000002,20000.0,1.0140002168663826,0.2369076826409244,0
0x780ef56b9a7474dee8a60a4830aed93dc8718cb28ed905211cd9a59b2f540103b876e9e9d89998a483dc9fbf83a12ecab172ac9f66d026a3,2665.871231701815,ETH,ASTX,4.680000000000001,2.6,3344.1100000000006,1025.3350891160826,0
0xd1b78292e344223dda15640075e6288ae711897b806dea25119f5e80f66dce43b83bb66ece09278026adcc10a9f12785e9ce1900667cfa7c,8.825498859734132,ETH,GALA,0.05,5e-06,3344.1100000000006,1765099.7719468263,0
0x838cb84cf7bab1a711cd070eb3093f1c444a9b5d5606067e07e1e599a32022a0a37f664fe3a42faf1e69cdb0911556e6f8c21f3c66cfdba7,1165.133760397522,USDC,ALEPH,9750.0,5000.0,1.012831606144261,0.2330267520795044,0
0x0c85d4cea9e2fcfc7c2d4d2f04a0b17c883242562c5103fe50f6c30280a26def13a7c84950d28858d4738b8a5f01c7cdadcc36bc66cfda05,653.0960616167914,USDT,PEPE,20416.778746,453706.19435970375,1.0122111969123249,0.0014394691316447158,0
0xd5e934a0bf5de5fd9dcc505d296861f54640d049d79b258a9c0127843ced4407ae7c744b83330ac07111844f9d11bbb8df89fe6266cfb66e,874.3329112475895,WILD,ENQAI,12500.0,50000.0,0.37433119126314024,0.017486658224951792,0
0x900e049ffbdc1e4d7293c58a5eb7b3e94200aaacd92f5b7b32b95886dbea707be502a83d3c2eaf800b9581d0ca9ed36069f71a3466cfb11d,39395.37830848339,USDC,QOM,542081.664898,965933116354.9596,1.012831606144261,4.078478896877001e-08,0
0x935f842818562edf551e80029606e9b3552e3878451857c0c55098bcd582b72a0a7eaee9d588c0af4eac758c3bd6b1e69e4d8f3b66cf8bd6,3954.9895931417045,USDC,BAL,13172.153499999999,1330.5205555734738,1.012831606144261,2.972512958611937,0
0xaebb3f1041d4821c66bdef61e98e74c6c93054264cfc3a3aae13e1bc6f064e13e502a83d3c2eaf800b9581d0ca9ed36069f71a3466cf8621,72442.2510211494,USDC,OSAK,234030.87998,275330447036.31067,1.012831606144261,2.6311020739234004e-07,0
0x5ac72aa532a4f2545166649d44ef877af2ee28438c6ea2bac2b2ddeb7c9d9d73f105a93a3faf34b69020a25d4a196d3a376c498566cf7b24,183.08726337801644,VAL,FI,7039.310356709552,23464.36785569851,0.1294643116402177,0.007802778429999435,0
0x96fe327825da59439d94490633993922d8f10e24fd474609b1286bd1d192893ef105a93a3faf34b69020a25d4a196d3a376c498566cf79e1,85.83056272999379,PSWAP,FI,4994000.000000001,11000.0,0.0018049465482140748,0.007802778429999435,0
0x21f7d955348912d9e8127da29322371f313cc1699d619106849d078e9bfaa9833aee2f08906677e35069bf9e837360737e699c6866cf2c9b,1925.7071748520536,USDC,GETH,6961726.5174819995,87021.58146853211,1.012831606144261,0.022129075826419094,0
0x54251388d9707b662d4acca04ded7905cf6c530d6ef0eb944efd62b75f9e860d3aee2f08906677e35069bf9e837360737e699c6866cf2c89,221.29075826419094,USDC,GETH,700000.0,10000.0,1.012831606144261,0.022129075826419094,0
0x5c1e85b814c80c7689ad977ee1c579c648a52fb2a4f897eba1a3a3d72dc76ec03aee2f08906677e35069bf9e837360737e699c6866cf2c7e,221.29075826419094,USDC,GETH,480000.0,10000.0,1.012831606144261,0.022129075826419094,0
0xb61c28cc35006a0780fb9c98f811e9b18dc4fe53a619cbeafda904232cf9ee0c3aee2f08906677e35069bf9e837360737e699c6866cf2c71,221.29075826419094,USDC,GETH,380000.0,10000.0,1.012831606144261,0.022129075826419094,0
0x2f741c74f95fb6ccd28eefebd732794a9386845233aff059eaf0006427a574ac3aee2f08906677e35069bf9e837360737e699c6866cf2c5d,221.29075826419094,USDC,GETH,280000.0,10000.0,1.012831606144261,0.022129075826419094,0
0xf4191510fa7c9395adb70e38f2df527cf55f97c3c3b40fc7edd96e765fb47d983aee2f08906677e35069bf9e837360737e699c6866cf2c4b,221.29075826419094,USDC,GETH,180000.0,10000.0,1.012831606144261,0.022129075826419094,0
0xd73e8117a50adbf9e55df8c62aa3eefa1b9c8292fe17bf40bb6a00c7932129303aee2f08906677e35069bf9e837360737e699c6866cf2c3c,221.29075826419094,USDC,GETH,100000.0,10000.0,1.012831606144261,0.022129075826419094,0
0x56b532bd702a9d3dc37fc8a7248bffca6e921fc8932895299afcd621c2b194ee3aee2f08906677e35069bf9e837360737e699c6866cf2c30,221.29075826419094,USDC,GETH,20000.0,10000.0,1.012831606144261,0.022129075826419094,0
0xa6947204c39a1d51e275bdee05a235e581511cc40adb485d4882a69a4ac438f33aee2f08906677e35069bf9e837360737e699c6866cf2c23,221.29075826419094,USDC,GETH,10000.0,10000.0,1.012831606144261,0.022129075826419094,0
0x941a6a7e946565b0f98ade02f7021d833408ff93e4fba35eef18b5a1e3683012ba0212619febff76431a4826c957853b9f2cdf7f66cf1d1b,267181.2215208371,USDC,OSAK,1019534.5481479999,1015472657518.0967,1.012831606144261,2.6311020739234004e-07,0
0xdf7408e2a2e2bbc334de358f078ce6fed3d46ac0c7a2eca42454aa6871df0f6d0e5ee5cd0dec50e364f50199f4a640400e7d148e66cdacba,2845.470476600639,USDC,FOLD,6400.0,200.00000000000003,1.012831606144261,14.227352383003192,0
0xe1e1761fdc1cc9e96a179f621b63bd6a8f1a3876be98e743ddffd8059f3acda5497ae1aec0978b4a82c4e159eb662cfdf81763ce66cd4984,249706.85868172432,ETH,AAVE,141.7964821739654,2857.647766504744,3344.1100000000006,87.38195854947743,0
0x632248538ca8d46faae14a31a95a18432c1d1144d2f3dd3977dc51632743173481f98d08cfe7e2a279b3109d4fe37e2d5c73b99466cd2b59,339898.7353598853,USDC,OSAK,2506187.6281169998,1291849292844.2002,1.012831606144261,2.6311020739234004e-07,0
0x78b271bfbec44ecda9615eb3e5b82bd6289c31461981c49ce4e1ba38651d1c2e97ee5a48de3aa100e7977fd8b470f163b1d1a83a66cd2aef,60346.37784227983,ETH,OSAK,30.000000000000004,229357798165.13763,3344.1100000000006,2.6311020739234004e-07,0
0x0c74c486d5d617427cc5efa373191943ac99e2c5294439e9a80ffbfde9d6a27cb72ed8401892466ea8af528c1af1d0524bc5e10566cc86a1,1089.2608741945412,USDC,CTSI,5000.000051,6830.836136360001,1.012831606144261,0.15946230482627033,0
0xd126998e187e064579414c74b1a17ede38c2ce3d22e9e00cf0a27760160338cc17df44483db7143116f5671a699e41b403067db666cc45ab,102.79616467315248,USDC,NDX,437.159227,8743.18454096477,1.012831606144261,0.011757290972358841,0
0x14e631e98c48ee3deace60c507fc3a4ab8fa68af27637609d3b450ce2ba8f82717df44483db7143116f5671a699e41b403067db666cc44ed,231.54285511813822,USDC,FST,1037.697658,10387.363952732712,1.012831606144261,0.02229081951607403,0
