time,tx_hash,sell_token,buy_token,units_sold,units_bought,buy_price,sell_price,buy_value_usd,sell_value_usd,fee,limit_sell_amount,limit_buy_amount,partial_fill,fill_proportion,surplus_usd
2024-03-01 12:43:59.000 UTC,0x63d465e424ecda47b557b8b6a7d11eb5a074ac9d1737ae2f154dd6fd3d1c9dfe,KEP,ETH,99999.99999999999,2.994351888409739,3428.76,,10266.913980903777,,0.0,100000000000000000000000,2972809106523101804,False,1,73.86502882162647
2024-03-01 12:43:59.000 UTC,0x63d465e424ecda47b557b8b6a7d11eb5a074ac9d1737ae2f154dd6fd3d1c9dfe,LDO,USDC,49999.99999999999,170044.993028,1.000109,3.41,170063.52793224005,170499.99999999997,0.0,50000000000000000000000,168941415917,False,1,1106.5300663955281
2024-03-01 12:44:23.000 UTC,0x5c35af29e4faa04d7e6858ffbe8741d5d993b7d7f75e7ac603a2baa095d28b4c,BIGTIME,USDC,5857.55,2397.442251,1.000109,,2397.703572205359,,0.0,5857550000000000000000,2388919343,False,1,8.523836996971998
2024-03-01 12:44:47.000 UTC,0x1cca63f5ecfc194e7c418b7758d512814bb015e81e7468463eb5e4474142a984,ETH,USDC,74.0,254030.766937,1.000109,3428.76,254058.4562905961,253728.24000000002,0.0,74000000000000000000,248658686867,False,1,5372.665626727629
2024-03-01 12:45:11.000 UTC,0x3840022570e515fcce3fdf2e6e68634d336a4bb2ffd86825cc5fb4a4280594ae,WAGMI,USDT,500000.0,9698.884423,1.000894,,9707.555225674161,,0.0,500000000000000000000000,9630539363,False,1,68.40616048363998
2024-03-01 12:45:11.000 UTC,0x3840022570e515fcce3fdf2e6e68634d336a4bb2ffd86825cc5fb4a4280594ae,DEVVE,ETH,1587.629348527013,0.8959556227556267,3434.12,,3076.8191232175527,,0.0,1587629348527013078844,888954410837399688,False,1,24.043001872621478
2024-03-01 12:46:11.000 UTC,0x1507dcf4ba6744eb0a2a6bc7b1c1560e9c4d47cc89f206da443991d9e0e8e8fa,ETH,USDC,5.131547098579378,17598.449265,1.000764,3434.12,17611.894480238458,17622.34852217341,0.0,5131547098579377734,17245319308,False,1,353.6095187801828
2024-03-01 12:46:35.000 UTC,0x59345b512966b4b672f3d3f1ad02d714e4f5b60b37f9b03618de4f3c9e04c330,USDC,USDT,10000.0,9960.786837,1.000894,1.000764,9969.691780432277,10007.64,0.0,10000000000,9889455996,False,1,71.66636424479887
2024-03-01 12:46:35.000 UTC,0x59345b512966b4b672f3d3f1ad02d714e4f5b60b37f9b03618de4f3c9e04c330,WETH,FLIP,6.0,2453.025313685736,,3434.12,,20604.72,0.0,6000000000000000000,2332520450000048554425,False,1,1012.2068292687245
2024-03-01 12:46:59.000 UTC,0x56454d3b275765b5c3e1c9a17702d890aa51c1a56a97cda091e571eeb06dd062,USDC,ETH,3824.088197,1.110501926654971,3434.12,1.000764,3813.5968763643687,3827.009800382508,0.0,3824088197,1098067933922916334,False,1,42.85000403987845
2024-03-01 12:46:59.000 UTC,0x56454d3b275765b5c3e1c9a17702d890aa51c1a56a97cda091e571eeb06dd062,USDT,ETH,250.0,0.06730088719351672,3434.12,1.000894,231.11932272899963,250.2235,0.0,250000000,60604413181851427,False,1,24.897371115478368
2024-03-01 12:47:59.000 UTC,0x2f67bae3ed5ead98410207f7d6c33f118f37c92390813711cd30e6e089874ee3,DG,USDC,148832.7704730672,6093.113933,1.000764,,6097.769072044812,,0.0,148832770473067222416076,6048499009,False,1,44.649009801935996
2024-03-01 12:50:11.000 UTC,0x0d22e2bb524d590292827f160e2ce43526c09ada98bf3df6b88be1d39c8bc2f7,WETH,USDC,0.065613526815,213.719619,1.000256,3432.82,213.774331222464,225.23942712106833,0.0,65613526815000001,188534554,False,1,26.54257779023492
2024-03-01 12:51:47.000 UTC,0x3e550798c670633b12f60648ab847a922d8d5ef491416cd15508b3b116d594cf,wCOMAI,ENQAI,219.32462849790693,7160.218101851709,,,,,0.0,219324628497906932772,7067351129386518418494,False,1,
2024-03-01 12:52:11.000 UTC,0xf8c0d92686db33950b7077c18d902a308dd701a1b6ec79e3ac03c0bb8c2a817d,rETH,swETH,4.55714672951928,4.918106484321735,3504.63,3775.92,17236.14352814848,17207.42147892644,0.0,4557146729519280097,4900072203147244956,False,1,63.20348283255213
2024-03-01 12:52:11.000 UTC,0xf8c0d92686db33950b7077c18d902a308dd701a1b6ec79e3ac03c0bb8c2a817d,UNI,ETH,941.802828860535,3.1068761679852024,3432.82,11.35,10665.346646982964,10689.462107567071,0.0,941802828860534913704,3098946657941174809,False,1,27.282129239855898
2024-03-01 12:52:35.000 UTC,0x992bfae8af8cf0021b6f6e3b005682430879428ff18efee4b9af53230ba9da34,WETH,swETH,50.43892252780938,49.52640846108444,3504.63,3432.82,173571.7368849704,173147.74203191462,0.0,50438922527809377950,49449924046871939166,True,1,268.0495725815568
2024-03-01 12:52:59.000 UTC,0xd097efb579656500aa380ebc3ec7e401f3de5335c6b79ef688d2013bd7c904a4,AGIX,ETH,1000.0,0.24977197756596017,3432.82,0.885063,857.4222400279795,885.063,0.0,100000000000,244587084582796978,False,1,18.37258519981693
2024-03-01 12:56:23.000 UTC,0x3a55d19f1e75d7c31e08d25842ef6482875ebb16794b1761a48cb29f9c1cbfc7,FXS,cvxFXS,3213.6611648925305,3307.7548492120386,,9.15,,29404.999658766654,0.0,3213661164892530362190,3300625267598242889328,False,1,63.37995240812559
2024-03-01 12:57:35.000 UTC,0x6ecb724e24ec2715b103c174f7d6854c1812edc35a2e5c4828230b8c8825c2e6,SUDO,WETH,4852.974785722117,0.33261070631159095,3435.34,0.243546,1142.630863820461,1181.922597163479,0.0,4852974785722117779234,329201208010583419,False,1,12.11555434170609
2024-03-01 12:58:35.000 UTC,0x49fe8272e2c60b96495b93f2668668ab8eb9a6767b19ff89001116867e6f9d36,FOLD,ETH,250.0,1.6033493785863135,3435.34,22.5,5508.050254232707,5625.0,0.0,250000000000000000000,1593325969974675434,False,1,35.16493297934612
2024-03-01 12:59:11.000 UTC,0x270315cd96bafc067186032d10aa60cba9bdc039ae7e7eea8cf8f76a3e375bd3,CRV,WETH,9049.528089653879,1.6090517831705993,3435.34,0.616275,5527.639952797287,5576.997923451444,0.0,9049528089653878345703,1601845218205809054,False,1,24.97806364233756
2024-03-01 12:59:35.000 UTC,0x0c594d6534e55fae45357a830be06f5fba5a261811e8bc84a3704845940e492e,ETH,USDT,0.95,3222.963779,1.001653,3435.34,3228.2913381266867,3263.573,0.0,950000000000000000,3158351293,False,1,65.42660086546321
2024-03-01 12:59:35.000 UTC,0x0c594d6534e55fae45357a830be06f5fba5a261811e8bc84a3704845940e492e,BOTTO,ETH,15585.618412373853,2.727827646726601,3435.34,0.60431,9371.015427905762,9418.545062781643,0.0,90763396906381600259151,15883594458616780045,True,0,1.1892167212504683
2024-03-01 13:00:23.000 UTC,0x01f29f45ae312bb53a6c0a3a6b7764e12bb82474fd44420ac8a88c024d820a33,USDC,ORDS,25163.495552,107229.84465251457,,1.001327,,25196.887510597506,0.0,25163495552,106737150919881965001237,False,1,115.77325882127218
2024-03-01 13:00:23.000 UTC,0x01f29f45ae312bb53a6c0a3a6b7764e12bb82474fd44420ac8a88c024d820a33,WETH,BOTTO,1.0092002145451155,5671.983199630998,0.604529,3432.91,3428.8783316897275,3464.4935085140723,0.0,1009200214545115598,5612249763293479661387,False,1,36.485669147615155
2024-03-01 13:01:47.000 UTC,0x7d8fb762eab400302999271fa5429683d3af8fe781f6006767868b177cfe5e31,BOTTO,ETH,20734.310635888876,3.6318252800227686,3432.91,0.604529,12467.729322042962,12534.492074403266,0.0,90763396906381600259151,15883594458616780045,True,0,11.461462610273697
2024-03-01 13:01:47.000 UTC,0x7d8fb762eab400302999271fa5429683d3af8fe781f6006767868b177cfe5e31,SPX,ETH,151781.27794253,0.16946563689343763,3432.91,,581.7602795478509,,0.0,15178127794253,165185049885481814,False,1,14.69486994548158
2024-03-01 13:02:35.000 UTC,0xb8842f15661331627878ad471939cb4be79e0a19323afda26aca2d3d66f8cee6,PEPE,ETH,1722606631.5554862,1.6005373002806562,3432.91,3.16e-06,5494.500503506467,5443.436955715336,0.0,1722606631555486422672332886,1574454076299009979,False,1,89.54136043883247
2024-03-01 13:03:11.000 UTC,0x4fc33d0ca61fcc7e8862bd58f0d4445a63039eab7dddd0c9cc46cfa2a231e3d8,INS,USDC,15531.38943738416,10844.912381,1.001327,,10859.303579729589,,0.0,15531389437384158612622,10775635490,False,1,69.368821434357
2024-03-01 13:04:23.000 UTC,0xbccd37a78332a4296c89671adbfc9cb7b72abfe45ef9e091d72f6a6167267015,LIT,WETH,296691.89808344207,2.8600876277905307,3432.91,0.033185,9818.42341831839,9845.720637899025,0.0,296691898083442074043776,2849843651913964443,False,1,35.264417677985676
2024-03-01 13:04:47.000 UTC,0xc1e6bb51137d6825f279fa1136416440e477d1a8098d6885c86cddb789adaa7d,USDT,RLB,50000.0,363253.6724430712,,1.001796,,50089.799999999996,0.0,50000000000,361517672121347114060669,False,1,239.38067392483168
2024-03-01 13:05:23.000 UTC,0x64d3a52bb12b37a3ee40da12621b0a89c5c40b6f58a4224d481128a6f86e2ab8,ETH,FOLD,0.6,92.32413822389513,22.33,3430.38,2061.5980065395784,2058.228,0.0,600000000000000000,89660031888095164595,False,1,59.48949447841323
2024-03-01 13:05:23.000 UTC,0x64d3a52bb12b37a3ee40da12621b0a89c5c40b6f58a4224d481128a6f86e2ab8,USDC,THOR,3985.43,13084.074913976496,,1.000564,,3987.6777825199997,0.0,3985430000,12979153415950896226378,False,1,31.977279963329217
2024-03-01 13:05:47.000 UTC,0x35796adf55fb9dafa1dd872e7cd87dfe1164d862280d4c5560c5967881e40ed6,WETH,swETH,50.0,49.148953572648395,3489.27,3430.38,171493.96923243487,171519.0,0.0,50000000000000000000,49115913555992141453,True,1,115.30236566457023
2024-03-01 13:06:11.000 UTC,0x38867b3489a3d8b86ba322f689e6c5f5f8fa1ed25c2335d3fb349b6b01510060,YGG,ETH,2500.0,0.4891142113561421,3430.38,0.68832,1677.8476083518826,1720.8000000000002,0.0,2500000000000000000000,487053243612439489,False,1,7.250889896513605
2024-03-01 13:06:35.000 UTC,0x547e526da022fbb5c2a2bbc48d73332714853c6bbe891db6c5e97386d7c837d6,ETH,EUL,0.28,138.9355863886376,6.49,3430.38,901.6919556622581,960.5064000000001,0.0,280000000000000000,134205274570854217266,False,1,32.70216719183293
2024-03-01 13:06:59.000 UTC,0x47bf59a5f5c03b98e977760dccbc4c6b92fd1081deecd23f46e8182445d70f91,USDC,ETH,1500.0,0.4319189443178458,3430.38,1.000564,1481.6461082090518,1500.846,0.0,1500000000,424893785095485448,False,1,24.411251826184245
2024-03-01 13:07:47.000 UTC,0xf553c3a2e370255d5589bfe70118ff51d43397307ba6a7e8969eb8ee7c1f5d4e,PRIME,USDC,357.14285714285717,5772.832372,1.000564,16.47,5776.088249457808,5882.142857142857,0.0,357142857142857142857,5172476801,False,1,611.7235017652391
2024-03-01 13:08:11.000 UTC,0x6e83511b276b4501905e227fd615d4ccbbec906ce19f209cff3b6a9b2bf98731,FXN,ETH,43.873346682376706,2.0058259933883607,3430.38,,6880.745371199565,,0.0,43873346682376708807,1993121070644852168,False,1,43.58271288087609
2024-03-01 13:08:59.000 UTC,0x65577b75b54f21ec3cdaa2313bd29a4f2e585ed38f599ca92772ebe2039b453a,MOBY,ETH,17624.0,8.715770229983004,3430.38,,29898.4038815291,,0.0,17624000000000000000000,8676647862207341671,False,1,134.20458797027825
2024-03-01 13:09:23.000 UTC,0x5dde7fc35c8a20f0556fc6a85ff2b0137f121abd68e20abb73e44f461e640439,WETH,USDC,2.8600876277905307,9790.567695,1.000564,3430.38,9796.08957517998,9811.187396620082,0.0,2860087627790530327,9732747352,False,1,57.94211716646019
2024-03-01 13:09:23.000 UTC,0x5dde7fc35c8a20f0556fc6a85ff2b0137f121abd68e20abb73e44f461e640439,PRIME,USDC,505.04545454545456,8198.428184,1.000564,16.47,8203.052097495776,8318.098636363637,0.0,505045454545454545454,7715823379,False,1,489.6492693815904
2024-03-01 13:09:23.000 UTC,0x5dde7fc35c8a20f0556fc6a85ff2b0137f121abd68e20abb73e44f461e640439,PRIME,USDC,1000.0,16233.050137,1.000564,16.47,16242.20557727727,16470.0,0.0,1000000000000000000000,16182626253,False,1,51.15990910340894
2024-03-01 13:09:47.000 UTC,0x222bc0e60e73bcfa938d494e4a797f1539e8abbccd8b0143a4a589b4749ebbca,VITA,WETH,3174.872051367178,3.0,3430.38,,10291.14,,0.0,3383763333077990521622,3000000000000000000,False,1,635.3072639125562
2024-03-01 13:10:35.000 UTC,0x7bee68bdd896ae80f61da462289b75af4a67499d9418a7298ca4e616b17ec5de,FOLD,ETH,250.0,1.570455590597013,3430.54,22.23,5387.510721766677,5557.5,0.0,250000000000000000000,1559015898551650241,False,1,40.482576471923906
2024-03-01 13:10:59.000 UTC,0x54ea583266504e15a983e5b91b9a95cce5527336495a846cbc75a0c646e1dd78,WETH,weETH,200.0,193.87648632258163,,3430.54,,686108.0,0.0,200000000000000000000,193858501727068169669,False,1,63.64554615470468
2024-03-01 13:11:47.000 UTC,0xe339c9a805af6e0bde6a6e8cc68e5309e07ea75ae79b8c85933611fd7c0bcb33,OLAS,EUROC,1754.3859649122805,9400.461336,1.089236,5.93,10239.320903779297,10403.508771929823,0.0,1754385964912280701754,9158131512,False,1,268.18688568288474
2024-03-01 13:12:59.000 UTC,0x071c99a0754369c163fcfe76080cc430fedda076bf3efc350f8a4da13a8751ce,HOPR,USDC,99999.99999999999,7006.883711,1.000764,0.072173,7012.236970155204,7217.299999999999,0.0,100000000000000000000000,7006178909,False,1,0.7259671609241011
2024-03-01 13:13:23.000 UTC,0x1ac3a63ecf185b3ac333b1e1ba8965391ef21fb4e9f4e2875b699157f7635e35,ETH,PRIME,5.0,1045.9480073785076,16.49,3430.54,17247.68264167159,17152.7,0.0,5000000000000000000,1024899290197721865266,False,1,347.09334631115814
2024-03-01 13:13:59.000 UTC,0xb03bccdd93d57056bff35f6efe9758a48f49c3808f763d6ec27ac722e1a70e6d,USDT,ETH,7096.923056,2.0532537222740728,3430.54,1.001183,7043.769024410098,7105.318715975247,0.0,7096923056,2051457703182830363,False,1,6.2151539894060654
2024-03-01 13:14:35.000 UTC,0x5f95fab5f9babdd4faa86e5d6ae012ba03d7fc0cde1edbaf0ee7fda74860e4ab,RAD,USDC,5000.0,11207.634029,1.000764,2.27,11216.196661398157,11350.0,0.0,5000000000000000000000,11157344517,False,1,50.92831901211965
2024-03-01 13:15:23.000 UTC,0x62f888872c8fa515e00046e38e9597e56f417c3058b16ebe21c20f5db7081805,USDC,PRIME,125000.0,7561.342258997957,16.47,1.0004,124535.30700569635,125050.0,0.0,125000000000,7519663060733141649491,False,1,689.2934567024658
2024-03-01 13:15:47.000 UTC,0xe413f3043156f1029a67ebd0568663f0901acd1431be5e77e006c901f09914b2,USDC,STG,22350.0,30168.59367791688,0.744146,1.0004,22449.838311047133,22358.94,0.0,22350000000,30024568972425716585101,False,1,107.17540849242597
2024-03-01 13:16:59.000 UTC,0x41830b419e56e2c771cab5837c6f4ad0cb58933cfdbfef0f4c79d72230f1133e,USDT,WETH,75353.402935,21.92574341780045,3434.06,1.00061,75294.31844133181,75399.36851079036,0.0,75353402935,21876449354089624432,False,1,169.5149489029173
2024-03-01 13:18:35.000 UTC,0x0fef5fd902eb20b238ad2796cea082b1a035049d1529594ee35b42ba698628c8,USDC,STG,22300.0,30047.497122968718,0.744146,1.0004,22359.72479406868,22308.92,0.0,22300000000,29957647776053564909135,False,1,66.86103210952304
2024-03-01 13:18:59.000 UTC,0xea845e89d96632f99d9a8b96f839566fb996b071c3409dddc46461e964e1a6a7,DAI,ETH,236080.7470082179,68.63039517486222,3434.06,1.000965,235680.89485418733,236308.56492908087,0.0,236080747008217922150636,68329988874683432059,False,1,1034.360672265258
2024-03-01 13:18:59.000 UTC,0xea845e89d96632f99d9a8b96f839566fb996b071c3409dddc46461e964e1a6a7,WETH,AGRS,5.0,1618.91591304,,3434.06,,17170.3,0.0,5000000000000000000,160906798866,False,1,104.44755939447985
2024-03-01 13:18:59.000 UTC,0xea845e89d96632f99d9a8b96f839566fb996b071c3409dddc46461e964e1a6a7,AXL,USDC,1417.428905,3051.594045,1.0004,2.17,3052.8146826179996,3075.82072385,0.0,1417428905,2979748245,False,1,72.41618554200001
2024-03-01 13:19:23.000 UTC,0x0718a0b117e395ff3bb8bd3802f706085b40f76e904101b3f0155e0b420a9b4a,FOLD,ETH,250.0,1.5649680087825968,3434.06,21.93,5374.194040239964,5482.5,0.0,250000000000000000000,1558659344039408717,False,1,22.100933859622238
2024-03-01 13:19:23.000 UTC,0x0718a0b117e395ff3bb8bd3802f706085b40f76e904101b3f0155e0b420a9b4a,ETH,MYRIA,0.2,57691.053247154836,,3434.06,,686.812,0.0,200000000000000000,57553188632646099354478,False,1,1.6412782622346844
2024-03-01 13:19:59.000 UTC,0x66332af6c18808bb4efb326d63afbb2784d8a044b452471088c033ea6b86c70f,WETH,EUL,3.0,1486.1578579065654,6.46,3434.06,9600.579762076411,10302.18,0.0,3000000000000000000,1367605348412790999863,False,1,821.8166635252271
2024-03-01 13:20:23.000 UTC,0xb0612661779851c36a75dbe8af65da08d40f5f6e5d4dd732bfe5c8e01da93226,OLAS,BANANA,5638.075322304877,1045.6268835720466,31.37,5.91,32801.315337655105,33321.02515482182,0.0,5638075322304877267624,1040887591583817593605,False,1,151.0271685214793
2024-03-01 13:20:23.000 UTC,0xb0612661779851c36a75dbe8af65da08d40f5f6e5d4dd732bfe5c8e01da93226,ETH,USDC,0.25,808.596874,1.000896,3436.27,809.321376799104,859.0675,0.0,250000000000000000,799137624,False,1,10.04967309504464
2024-03-01 13:20:23.000 UTC,0xb0612661779851c36a75dbe8af65da08d40f5f6e5d4dd732bfe5c8e01da93226,ETH,TSUKA,0.666,46795.753717332,0.046979,3436.27,2198.4177138865402,2288.55582,0.0,666000000000000000,42489914881311,False,1,210.5779209729482
2024-03-01 13:20:47.000 UTC,0xf28c254e0d3801c1c9ddfbdde9d2dba4a2a46df851e743ba8ab3b4d9afa5e663,wNXM,USDC,135.375,9644.586294,1.000896,72.27,9653.227843319424,9783.551249999999,0.0,3000000000000000000000,213600000000,True,0,5.971107237372548
2024-03-01 13:21:11.000 UTC,0x44d327ea750b1039e05145ec7606cf0dd594169f1d5976781fa003b865dae3c9,ETH,USDC,0.15,467.412509,1.000896,3436.27,467.83131060806403,515.4404999999999,0.0,150000000000000000,465420871,False,1,2.1962845811193294
2024-03-01 13:21:47.000 UTC,0xa0d8b95fd80a6253c5c4a645df7939b64e6517d329bb70438d9b9795cd5fc11d,PRIME,USDC,725.4545454545455,11925.320717,1.000896,16.48,11936.005804362432,11955.49090909091,0.0,725454545454545454545,11642672045,False,1,283.36375253584873
2024-03-01 13:22:11.000 UTC,0xb49b0a8af03569771d6ccca6a21a3316f6ae58dbeca31c8936f717bb6903d478,wNXM,USDC,2572.1250000000005,183249.745447,1.000896,72.27,183413.9372189205,185887.47375000003,0.0,3000000000000000000000,213600000000,True,0,116.09279441630896
2024-03-01 13:22:35.000 UTC,0x528a3f075323577214f62dc9e6e68ebad7c02cb64531990ddd63474de8ef5a10,stETH,DAI,209.0,719372.71637818,1.001373,3435.26,720360.4151177673,717969.3400000001,0.0,209000000000000000001,718960000000000000003440,True,1,413.28303776727165
2024-03-01 13:22:59.000 UTC,0x4720fd1af85a9fe8b74c0994702afc21c111043a8bed5e14f3786d43ed73a8b3,USDC,ETH,808.596874,0.2318112411763032,3436.27,1.000896,796.5660137168953,809.321376799104,0.0,808596874,224850261693611863,False,1,24.302831347671372
2024-03-01 13:23:35.000 UTC,0xb20b70e5e513d605ba3a7a931a2180e28224d7b2506851ba69c544cd747c0ad0,stETH,USDe,2.9876560547568762,10160.030402186168,1.002867,3435.26,10189.159209349236,10263.375338664107,0.0,2987656054756876034,10158030586173378515600,True,1,2.0201575718839004
2024-03-01 13:23:59.000 UTC,0xc8a092b9eedb42576b8da056ae7126b7d987cd62952138fdf62332a5af78679f,ETH,SPYRO,0.55,4002035014.6794086,,3436.27,,1889.9485000000002,0.0,550000000000000000,3944475366681413289641847157,False,1,27.18236347141326
2024-03-01 13:25:11.000 UTC,0xb79ca53bf4a5ec174d0177e4cd5eabcf16c98b0a3333683d6d1e48d2ca0bdb6a,DAI,AST,3000.0,23559.6178,0.121732,1.001665,2867.9593940296,3004.995,0.0,3000000000000000000000,235570232,False,1,0.3309374580346545
2024-03-01 13:25:11.000 UTC,0xb79ca53bf4a5ec174d0177e4cd5eabcf16c98b0a3333683d6d1e48d2ca0bdb6a,PRIME,ETH,138.66250821821114,0.65,3444.63,16.46,2239.0095,2282.3848852717556,0.0,138852883568118081862,650000000000000000,False,1,3.129281942083265
2024-03-01 13:25:47.000 UTC,0x531d8e65765a8c9afb0e1286f9c8090d315de34eb27c83b19bfbb35e5f01377d,WETH,AGRS,5.0,1611.91983549,,3444.63,,17223.15,0.0,5000000000000000000,160757184065,False,1,46.457749126079655
2024-03-01 13:26:11.000 UTC,0x74b35800c69d2fb01471d87a2cd0a50fd9de150462940920b0f76e61c957571d,IMX,DAI,16741.071428571402,53259.07466537268,1.001665,3.2,53347.75102469053,53571.42857142849,0.0,16741071428571400000000,53202776146145954375914,False,1,56.62869887209797
2024-03-01 13:26:59.000 UTC,0x84a054560d16ed31bb38a0f6ef849516b3722550245ffb1aad57b4cc2f212b9f,DAI,USDC,55000.0,54951.731185,1.000622,1.001665,54985.91116179706,55091.575000000004,0.0,55000000000000000000000,54683900157,False,1,268.5126173134431
2024-03-01 13:26:59.000 UTC,0x84a054560d16ed31bb38a0f6ef849516b3722550245ffb1aad57b4cc2f212b9f,MPL,DAI,1349.55567873339,21388.775795175254,1.001665,16.45,21424.38810687422,22200.190915164265,0.0,1349555678733390000000,21267146739759101126229,False,1,126.24323509337225
2024-03-01 13:28:23.000 UTC,0x57b4350d14bed0eadbeb70bb82575c4a0e4ffd9f318b8745185ce3ef5ad945e5,USDC,ETH,50000.0,14.45797181521627,3444.63,1.000622,49802.363453848426,50031.1,0.0,50000000000,14419899640821848689,False,1,131.7468859871504
2024-03-01 13:28:23.000 UTC,0x57b4350d14bed0eadbeb70bb82575c4a0e4ffd9f318b8745185ce3ef5ad945e5,USDC,SAVM,153742.403236,20000.0,,1.000622,,153838.0310108128,0.0,154706221961,20000000000000000000000,False,1,958.4099012044263
2024-03-01 13:28:23.000 UTC,0x57b4350d14bed0eadbeb70bb82575c4a0e4ffd9f318b8745185ce3ef5ad945e5,Mog,USDC,27362888099.467106,12578.664627,1.000622,,12586.488556397993,,0.0,455359381752571355849430793062,208496288417,True,0,49.996753294344934
2024-03-01 13:28:47.000 UTC,0xdf7a9612a5141630b49bc7f795a75ddf3f4a68029583a6d613a477a897bfda73,ATH,DAI,5634.87890011868,4454.840298474334,1.001665,,4462.257607571294,,0.0,5634878900118680000000,4440087177984169861918,False,1,14.777684435780461
2024-03-01 13:28:47.000 UTC,0xdf7a9612a5141630b49bc7f795a75ddf3f4a68029583a6d613a477a897bfda73,USDC,ETH,467.412509,0.12936357823207098,3444.63,1.000622,445.60966248553865,467.70323958059794,0.0,467412509,124757831978571494,False,1,16.65169186634233
2024-03-01 13:29:11.000 UTC,0xe2ecc1420c90af487b1fe174476c1440f143164ea51d75c633bc811d4ebd3b86,INV,DOLA,214.28571428571428,9535.49322260967,,43.83,,9392.142857142857,0.0,214285714285714285714,6458335574475049241205,False,1,3030.897673620332
2024-03-01 13:29:35.000 UTC,0xea76833ce1a6eb77a95fe9e42e899392be3836405dcd22b03a23f2f372dadd40,Hold,ETH,7000000.0,0.38735153067006667,3444.63,,1334.2827030920319,,0.0,7000000000000000000000000,380018878817478691,False,1,25.258272550980205
2024-03-01 13:31:11.000 UTC,0x864e022d2e25cf6a193818dc88626e5ccf0e65e013dd21f04a2be84ee3bc31d7,WETH,AGRS,11.92574341780045,3794.90985453,,3446.0,,41096.111817740355,0.0,11925743417800450046,378653886952,False,1,90.65167531843642
2024-03-01 13:31:11.000 UTC,0x864e022d2e25cf6a193818dc88626e5ccf0e65e013dd21f04a2be84ee3bc31d7,ETH,USDC,1.3,4408.628373,1.001102,3446.0,4413.486681467045,4479.8,0.0,1300000000000000000,4350812962,False,1,58.748766347378414
2024-03-01 13:31:11.000 UTC,0x864e022d2e25cf6a193818dc88626e5ccf0e65e013dd21f04a2be84ee3bc31d7,WETH,JOE,2.0,1790489.732241931,,3446.0,,6892.0,0.0,2000000000000000000,1780455974453490105245393,False,1,38.62220342997728
2024-03-01 13:31:35.000 UTC,0xdc440213859276fe0a25e0799b59053ca7dca74797ae3ab152138c66d31781a8,RARE,DAI,14461.9347321429,1965.3465511560078,1.00152,0.14495,1968.3338779137648,2096.2574394241133,0.0,14461934732142900000000,1925675479519499322384,False,1,42.31354465147282
2024-03-01 13:31:35.000 UTC,0xdc440213859276fe0a25e0799b59053ca7dca74797ae3ab152138c66d31781a8,WETH,SHU,7.0,79946.30809723177,,3446.0,,24122.0,0.0,7000000000000000000,79713368977878723918748,False,1,70.28413907744573
2024-03-01 13:31:59.000 UTC,0x6469ee0f36dbdb5d7cc1c5b2b143de7c99d49dede02bd86d2c02d628188aa3e9,KEP,ETH,99999.99999999999,2.9912780301806636,3446.0,,10307.944092002566,,0.0,100000000000000000000000,2922967410601862393,False,1,235.39839506854943
2024-03-01 13:32:47.000 UTC,0x2aced293c422e646af563ef484df34d80991e5b1c4687a5c3554c499cadc2751,USDC,STG,22500.0,30088.96191125224,0.747411,1.001102,22488.82111105095,22524.795,0.0,22500000000,29989384520611061916287,False,1,74.54429027638635
2024-03-01 13:33:23.000 UTC,0xcd79a22046e0c9e0135c5b9951c169c0e98a22c285cae4004fb0966f82cf7a00,USDC,SHIB,10000.0,751380146.3004756,1.333e-05,1.001102,10015.89735018534,10011.019999999999,0.0,10000000000,749534234712946371739383777,False,1,24.606001461765278
2024-03-01 13:33:47.000 UTC,0xd08d63bfb1611c0631f85c6f149dcf2e50edd9cf61d133d4c4e0b7d63dd4fcce,ETH,USDC,0.25,826.751858,1.001102,3446.0,827.6629385475159,861.5,0.0,250000000000000000,798084906,False,1,29.871815719584383
2024-03-01 13:34:23.000 UTC,0xec7b890b7f6865da2752d58c161c339e108d9cf00e9a2f9af0e85c531a07ead6,COW,OCEAN,20044.969214772183,9448.343185507742,0.979235,0.469932,9252.148339260673,9419.772473036322,0.0,20044969214772184834304,9354297455028965485476,False,1,93.7613469131158
2024-03-01 13:36:59.000 UTC,0xa469a69060349d5b074a4e9898eb99b704d162f5d3e2657161f4234bd7d46122,OLAS,EUROC,1204.8192771084337,6387.088612,1.089266,5.9,6957.238464038792,7108.433734939759,0.0,1204819277108433734939,6158883773,False,1,253.97784101137447
2024-03-01 13:38:11.000 UTC,0x8031f268bacc7e07d596950129f54df5c809eeff8d797fbdb95f97e721b905d3,Mog,USDC,53766101103.111015,24681.029837,1.000464,,24692.481834844366,,0.0,455359381752571355849430793062,208496288417,True,0,63.06949117523182
2024-03-01 13:38:11.000 UTC,0x8031f268bacc7e07d596950129f54df5c809eeff8d797fbdb95f97e721b905d3,USDT,USDC,1001917.610526,1002374.947907,1.000464,1.000791,1002840.0498828288,1002710.1273559261,0.0,1001917610526,997340925784,False,1,5036.3579092650725
2024-03-01 13:38:35.000 UTC,0x71f28a5db34851ad53436fb95043c8e78525e192f40fc7ad47a0741e015ff8ef,PRIME,USDC,357.14285714285717,5784.10773,1.000464,16.39,5786.79155598672,5853.571428571429,0.0,357142857142857142857,5172476801,False,1,618.9762532007682
